question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,original_answering_options
78,1,1,Both the husband and wife should contribute to household income,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
78,1,2,Both the husband and wife should contribute to household income,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
78,1,3,Both the husband and wife should contribute to household income,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
78,1,4,Both the husband and wife should contribute to household income,"['Completely agree', 'Largely agree', 'Largely disagree', 'Completely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
78,1,5,Both the husband and wife should contribute to household income,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
79,1,1,"On the whole, men make better political leaders than women do","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
79,1,2,"On the whole, men make better political leaders than women do","['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
79,1,3,"On the whole, men make better political leaders than women do","['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
79,1,4,"On the whole, men make better political leaders than women do","['Completely agree', 'Largely agree', 'Largely disagree', 'Completely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
79,1,5,"On the whole, men make better political leaders than women do","['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
80,1,1,A university education is more important for a boy than for a girl,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
80,1,2,A university education is more important for a boy than for a girl,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
80,1,3,A university education is more important for a boy than for a girl,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
80,1,4,A university education is more important for a boy than for a girl,"['Completely agree', 'Largely agree', 'Largely disagree', 'Completely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
80,1,5,A university education is more important for a boy than for a girl,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Strongly Agree', 'Agree', 'Disagree', 'Strongly Disagree']"
81,1,1,"Which statement is more accurate: (A) Regardless of what the qualities and faults of one's parents are, one must always love and respect them, or (B) One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes?","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Tend to agree with statement A', 'Tend to agree with statement B']"
81,1,2,"Which statement is more accurate: (A) Regardless of what the qualities and faults of one's parents are, one must always love and respect them, or (B) One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes?","['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Tend to agree with statement A', 'Tend to agree with statement B']"
81,1,3,"Which statement is more accurate: (A) Regardless of what the qualities and faults of one's parents are, one must always love and respect them, or (B) One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes?","['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Tend to agree with statement A', 'Tend to agree with statement B']"
81,1,4,"Which statement is more accurate: (A) Regardless of what the qualities and faults of one's parents are, one must always love and respect them, or (B) One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes?","['Completely agree', 'Largely agree', 'Largely disagree', 'Completely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Tend to agree with statement A', 'Tend to agree with statement B']"
81,1,5,"Which statement is more accurate: (A) Regardless of what the qualities and faults of one's parents are, one must always love and respect them, or (B) One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes?","['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"['Tend to agree with statement A', 'Tend to agree with statement B']"
82,1,1,"In the long run, the scientific advances we are making will help or harm mankind?","['Excellent', 'Good', 'Bad', 'Terrible']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,SCIENCE & TECHNOLOGY,WVS-4 (1999-2002),"['Will help', 'Will harm', 'Some of each']"
82,1,2,"In the long run, the scientific advances we are making will help or harm mankind?","['Extremely good', 'Fairly good', 'Fairly bad', 'Extremely bad']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,SCIENCE & TECHNOLOGY,WVS-4 (1999-2002),"['Will help', 'Will harm', 'Some of each']"
82,1,3,"In the long run, the scientific advances we are making will help or harm mankind?","['Outstanding', 'Adequate', 'Poor', 'Very poor']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,SCIENCE & TECHNOLOGY,WVS-4 (1999-2002),"['Will help', 'Will harm', 'Some of each']"
82,1,4,"In the long run, the scientific advances we are making will help or harm mankind?","['Superb', 'Decent', 'Inferior', 'Awful']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,SCIENCE & TECHNOLOGY,WVS-4 (1999-2002),"['Will help', 'Will harm', 'Some of each']"
82,1,5,"In the long run, the scientific advances we are making will help or harm mankind?","['Very good', 'Somewhat good', 'Neither good nor bad', 'Somewhat bad', 'Very bad']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,GoodOrBad,SCIENCE & TECHNOLOGY,WVS-4 (1999-2002),"['Will help', 'Will harm', 'Some of each']"
83,1,1,"How interested you are in politics: Very interested, somewhat interested, not very interested, or not at all interested?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Concern,POLITICS AND SOCIETY,WVS-4 (1999-2002),"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']"
83,1,2,"How interested you are in politics: Very interested, somewhat interested, not very interested, or not at all interested?","['Highly concerned', 'Quite concerned', 'Minimally concerned', 'Completely unconcerned']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Concern,POLITICS AND SOCIETY,WVS-4 (1999-2002),"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']"
83,1,3,"How interested you are in politics: Very interested, somewhat interested, not very interested, or not at all interested?","['Greatly worried', 'Considerably worried', 'Slightly worried', 'Not worried at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Concern,POLITICS AND SOCIETY,WVS-4 (1999-2002),"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']"
83,1,4,"How interested you are in politics: Very interested, somewhat interested, not very interested, or not at all interested?","['Extremely concerned', 'Moderately concerned', 'Barely concerned', 'Not concerned whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Concern,POLITICS AND SOCIETY,WVS-4 (1999-2002),"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']"
83,1,5,"How interested you are in politics: Very interested, somewhat interested, not very interested, or not at all interested?","['Extremely concerned', 'Fairly concerned', 'Moderately concerned', 'Slightly concerned', 'Not concerned at all']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Concern,POLITICS AND SOCIETY,WVS-4 (1999-2002),"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']"
84,1,1,What about parents' responsibilities to their children?,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"[""Parents' duty is to do their best for their children even at the expense of their own well-being"", 'Parents have a life of their own and should not be asked to sacrifice their own well-being for the sake of their children', 'Neither']"
84,1,2,What about parents' responsibilities to their children?,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"[""Parents' duty is to do their best for their children even at the expense of their own well-being"", 'Parents have a life of their own and should not be asked to sacrifice their own well-being for the sake of their children', 'Neither']"
84,1,3,What about parents' responsibilities to their children?,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"[""Parents' duty is to do their best for their children even at the expense of their own well-being"", 'Parents have a life of their own and should not be asked to sacrifice their own well-being for the sake of their children', 'Neither']"
84,1,4,What about parents' responsibilities to their children?,"['Completely agree', 'Largely agree', 'Largely disagree', 'Completely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"[""Parents' duty is to do their best for their children even at the expense of their own well-being"", 'Parents have a life of their own and should not be asked to sacrifice their own well-being for the sake of their children', 'Neither']"
84,1,5,What about parents' responsibilities to their children?,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",WVS-4 (1999-2002),"[""Parents' duty is to do their best for their children even at the expense of their own well-being"", 'Parents have a life of their own and should not be asked to sacrifice their own well-being for the sake of their children', 'Neither']"
85,1,1,How confident are you in the churches?,"['Very well', 'Pretty well', 'Not too well', 'Not at all well']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",WVS-4 (1999-2002),"['A Great Deal', 'Quite a Lot', 'Not Very Much', 'None at All']"
85,1,2,How confident are you in the churches?,"['Extremely well', 'Quite well', 'Not very well', 'Poorly']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",WVS-4 (1999-2002),"['A Great Deal', 'Quite a Lot', 'Not Very Much', 'None at All']"
85,1,3,How confident are you in the churches?,"['Exceptionally well', 'Adequately', 'Inadequately', 'Very poorly']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",WVS-4 (1999-2002),"['A Great Deal', 'Quite a Lot', 'Not Very Much', 'None at All']"
85,1,4,How confident are you in the churches?,"['Outstandingly', 'Reasonably well', 'Somewhat poorly', 'Terribly']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",WVS-4 (1999-2002),"['A Great Deal', 'Quite a Lot', 'Not Very Much', 'None at All']"
85,1,5,How confident are you in the churches?,"['Exceptionally well', 'Very well', 'Moderately well', 'Slightly well', 'Not well at all']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,HowWell,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",WVS-4 (1999-2002),"['A Great Deal', 'Quite a Lot', 'Not Very Much', 'None at All']"
86,1,1,How confident are you in the armed forces?,"['Very well', 'Pretty well', 'Not too well', 'Not at all well']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",WVS-4 (1999-2002),"['A Great Deal', 'Quite a Lot', 'Not Very Much', 'None at All']"
86,1,2,How confident are you in the armed forces?,"['Extremely well', 'Quite well', 'Not very well', 'Poorly']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",WVS-4 (1999-2002),"['A Great Deal', 'Quite a Lot', 'Not Very Much', 'None at All']"
86,1,3,How confident are you in the armed forces?,"['Exceptionally well', 'Adequately', 'Inadequately', 'Very poorly']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",WVS-4 (1999-2002),"['A Great Deal', 'Quite a Lot', 'Not Very Much', 'None at All']"
86,1,4,How confident are you in the armed forces?,"['Outstandingly', 'Reasonably well', 'Somewhat poorly', 'Terribly']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",WVS-4 (1999-2002),"['A Great Deal', 'Quite a Lot', 'Not Very Much', 'None at All']"
86,1,5,How confident are you in the armed forces?,"['Exceptionally well', 'Very well', 'Moderately well', 'Slightly well', 'Not well at all']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,HowWell,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",WVS-4 (1999-2002),"['A Great Deal', 'Quite a Lot', 'Not Very Much', 'None at All']"
87,1,1,How important is independence?,"['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,PERCEPTIONS OF LIFE,WVS-4 (1999-2002),"['Important', 'Not Important']"
87,1,2,How important is independence?,"['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,PERCEPTIONS OF LIFE,WVS-4 (1999-2002),"['Important', 'Not Important']"
87,1,3,How important is independence?,"['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,PERCEPTIONS OF LIFE,WVS-4 (1999-2002),"['Important', 'Not Important']"
